publishDate,網址,附議數量,content,權責機關,協辦單位,協辦單位2
2017-11-02 11:40:32,https://join.gov.tw/idea/detail/9ce8ce11-690c-4b13-b498-9ea9a31dacdd,17140,將育兒津貼從0～2歲改成0～6歲提議政府將育兒津貼從現今的0～2歲修改成0～6歲，也將補助金額從2500元增加到5000元視家庭狀況而定，而且應有排富條款畢竟有限資源需用到需要的地方，這樣才能使小家庭減輕負擔願意生小孩，但是政府對只想利用生小孩賺補助的異常家庭應強制結紮避免浪費資源。將育兒津貼的補助從原本0～2歲增加至0～6歲能減少家庭育兒負擔，且因應社會物價增長將原本的2500元增加到5000元也符合現狀，這樣能使年輕夫妻敢生小孩也使原有小孩的家庭能更將心思放在育兒上面，也能加速增加台灣人口及在有效將老化的人口跟職場缺慢慢補上。而設排富是因為富人不差這些政府補助金且有限資源給需要的人才能有效運用，且對異常家庭一直生小孩騙取補助金沒使用在小孩身上的政府能修法強制結紮節省社會成本，隨增加育兒津貼對政府財政是一大負擔，但對國家跟台灣是絕對有利無一害的事，所以希望這個提議能讓大家認同通過。,衛生福利部,國家發展委員會,
2017-11-02 16:59:45,https://join.gov.tw/idea/detail/03195670-7c83-486c-bcd8-87f77c880f02,60,"禁止有違章建築的土地或建築物辦理產權轉移違章建築影響市容對大多數守法民眾不盡公平。 
事實上，不但各級政府沒能力有效查處或拆除，而且以公帑支應違章建築的查處或拆除更不符公平原則，唯有禁止有違章建築的土地及建築物辦理產權轉移，才是事半功倍禁絕違章建築的不二法門。使用者付費，促進工商發展，擴大內需！",內政部,,
2017-11-10 17:22:02,https://join.gov.tw/idea/detail/7c7df1eb-ed15-4c59-ad2d-b83464ff0df8,25,"北北基合併台北市新北市基隆市人口合起來已經全台灣人口的三分之一了，更是台灣經濟、政治、文化等重心，合併之後可以提升台灣對外的競爭力，也可以縮小城鄉差距，成為台灣經濟、政治、文化等重心的領頭羊。 
合併方式:台北市+新北市+基隆市=台北市提升台灣對外的競爭力，也可以縮小城鄉差距，成為台灣經濟、政治、文化等重心的領頭羊。",內政部,,
2017-11-11 01:12:36,https://join.gov.tw/idea/detail/ff56f9e1-3520-4b98-87af-2dffe5d01729,17,"更改我國國徽為梅花 
 因中華民國國徽和國民黨的黨徽極為雷同容易造成混淆與黨國不分的印象。 
 中華民國國徽與國民黨黨徽的87%相似性，已讓人心生厭惡，無法使國人認同。 
 本提議與統獨無關，算是國內爭議較能取得國人支持。 
 目前中華民國法定國花為梅花，使用梅花易於辨識。 
 國徽不等同於國旗，沒有人說國徽不能改。 
 
 相較於目前青天白日標誌下國花梅花更能取得國人認同。 
 雖然對目前民眾最為重視的經濟沒有太大幫助，但國徽應該要是一種國家人民的整體象徵而非一個政黨的歷史淵源。  
",內政部,,
2017-11-11 09:26:20,https://join.gov.tw/idea/detail/b461b027-6c58-4126-91a1-09957940228b,5063,"建立真正健全的中醫畢業後臨床訓練制度，廢除目前混亂不堪的中醫醫療機構負責醫師訓練計畫1)鑒於目前中醫醫療機構負責醫師訓練計畫強硬推行之後，主訓、共訓、代訓夾雜造成制度混亂、訓練容額不足遠遠不能滿足受訓需求等問題已至積重難返的地步，不利於中醫的健全發展，有必要即刻停止該計畫，重新建立健全的中醫畢業後臨床訓練制度。  
  
2)為使中醫有健全發展的環境，主管機關有義務保障新進中醫師接受畢業後臨床訓練的機會並取得負責醫師資格。 
  
3)盤點每年確實可提供的畢業後臨床訓練容額，中醫、學士後中醫學系年度總招生名額訂為訓練容額的90%，確保畢業之後的新進中醫師有接受畢業後臨床訓練並取得負責醫師資格的權利，訓練容額的10%提供給未於畢業當年即受訓的中醫師。 
  
4)鑒於目前中醫、學士後中醫學系的年度總招生名額已超過畢業後臨床訓練容額甚鉅，全台的中醫、學士後中醫學系有減招之必要。 
  
5)在中醫、學士後中醫學系減招達成、真正健全的中醫畢業後臨床訓練制度實行之前，因目前中醫醫療機構負責醫師訓練計畫問題重重、弊端叢生、窒礙難行，已至危害中醫健全發展的地步，終止計畫實行實有必要，在此過渡期，99年衛署醫字第0990263030號第二項之中「...中華民國一百零三年一月一日起，為經教學醫院評鑑合格醫院之中醫部門及經中央主管機關評定得辦理中醫醫療機構負責醫師訓練計畫之中醫醫院...」之規定有更正廢止的必要，回歸99年衛署醫字第0990263030號生效之前行之有效的舊制，輔以其他教學措施以強化新進中醫師的臨床能力。 
  
6)未來健全的中醫畢業後臨床訓練制度的相關內容須取得中醫各界(包括訓練者及受訓者)的共識，使訓練能真正滿足新進中醫師臨床之所需，而非僅是訓練機構的低階人力，從事於瑣碎無聊的雜務或斤斤從事於對臨床能力幫助不大的文書作業。使新進中醫師的臨床能力能真正得到提升以滿足台灣社會的醫療需求。中醫作為醫療的一環，有效地保障不少台灣民眾的健康。隨著時代的進步，中醫的臨床訓練制度自然應與時俱進。但在103年台灣政黨輪替之前台灣中醫藥政策的主事者卻昧於訓練經費不足、訓練機構提供的容額不足以滿足受訓需求等現實，制度施行的條件未得到確保，不顧質疑的聲浪破壞行之有年的舊制，中醫醫療機構負責醫師訓練計畫強硬上馬，當初預料的惡果很快出現，相當多的新進中醫師得不到訓練的機會，人心惶惶，不到一半得以擠進受訓窄門的新進中醫師也因僧多粥少，權益受損淪為受訓機構的低階人力，過勞等現象也隨之出現。為增加訓練容額以減少不滿聲浪，共訓、代訓、群組訓、診所主訓等名詞頻出，除了使制度更加混亂不堪，令人無所適從之外，對問題的解決助益不大。中醫醫療機構負責醫師訓練計畫自實行以來至今有三年，已證明此計畫問題重重、弊端叢生，對台灣中醫的健全發展不但無益反有害(相關的弊端可以參考參考所附的pdf檔文件)，故有必要廢止該計畫，重頭建立健全的中醫畢業後臨床訓練制度。亡羊補牢猶未晚矣，希望政府在政黨輪替之後，能有魄力廢除舊時不合理的政策，使台灣中醫更能健全發展，民眾的醫療福祉更能得到保障。",衛生福利部,教育部,
2017-11-11 22:28:46,https://join.gov.tw/idea/detail/76d8bb57-d04e-4a68-8659-2b1de518a522,58,"12月25日應以聖誕節的名義成為國定假日在全球，12月25日附近的時候，大家都在歡慶耶誕節。當然我們一向走在國際化的台灣也不妨多讓地在慶祝。 
但是，在之前這一天12月25日是有休假的，而且是為國定假日。但是並不是以聖誕節的名義放國定假日，而是以行憲紀念日來執行。台灣本身就是民主國家，本來就會執行憲政，因此到後來周休二日了，自然取消了這一天。 
但是因為先前這天是有放假的，因此導致很多人以為台灣跟國際接軌了，也有放了聖誕節！不料到後來卻沒有了！ 
台灣如果這天能夠放假，除了可以提升台灣的國際知名度外，也更能夠加入台灣在國際上的能見度。更讓世界看見台灣！  為何不為呢？1.讓全世界知道台灣與世界是同步的，不是與世界脫離。 
2.可以讓台灣人民擁有小卻幸。 
3.可以增加台灣的經濟繁榮。",內政部,,
2017-11-12 21:20:08,https://join.gov.tw/idea/detail/4b8696ee-2189-417a-bbfc-89b969abe824,8741,"全民健保，長年旅居國外、退保期間過長者，不得成為納保對象　　根據【全民健康保險法】第8條規定，只要設有中華民國國籍，且在台灣設有戶籍6個月以上者，就是全民健保的被保險人。然而，近年來本國有愈來愈多富足的人，長年旅居國外，只有在想要使用台灣便宜的醫療資源時，才會回來台灣；健保本來應該是給予在台灣生活、就業、工作的人們保障的，不應該只是「擁有中華民國國籍」就可以享用便宜的健保，有違公平正義，即使我們口口聲聲要保障人權，也不應該是所有人一體適用。 
　　剛好第13條規定，是有關於【退保】，13條規定如下： 
有下列情形之一者，非屬本保險保險對象；已參加者，應予退保：一、失蹤滿六個月者。二、不具第八條或第九條所定資格者。 
　　這一條講到的退保，只要旅居國外者回國後，就可以很快復保，因此本人建議增加第13-1條，退保後的復保規定：【曾因故退保者，重新申請被保險人身分者，應予檢核近1年於國內滯留天數是否達183天，未達183天者，除以下原因者，不得復保。　一、因受僱用單位委託派駐在國外，並由僱用單位業開立證明；且僱用單位應屬本國合法登記之公務單位、公司、財團法人、機構等。　二、因遭受人身限制而無法返回國內者。】 
　　本人對於法律的了解淺薄，或許對於修法的字句等斟酌，不如行政院、立法院的同仁專業，但是本人的想法很簡單，就是遏止【出國享福、回國濫用國家資源】這種惡習，希望先在此平台提出建議，並在行政院、衛福部、立法院的精煉下，立定更完善的法律，將健保資源提供給更需要的弱勢族群，或是真正盡心竭力為這個國家打拼的國民以及外國居留朋友。　　根據2016/3/11衛福部發的新聞稿，於2015年，一年內短期返國復保，又出國辦理停保之保險對象共計有5.7萬人，全年保險費收入約3.109億元，其中有就醫紀錄者為 40,554人，健保支出之醫療費用共計約2.81億元。若這2.81億元有一半是屬於【出國享福、回國濫用國家資源】這種心態，成功遏止後，一年應可省下1.4億元。 
https://www.mohw.gov.tw/cp-2625-19389-1.html 
 ",衛生福利部,,
2017-11-12 23:06:05,https://join.gov.tw/idea/detail/9404b408-88c7-4673-b889-6eddd949827e,5110,"全台國家森林公園、樂園，開放持有「狂犬病注射證明」、「晶片證明」之寵物進入。目前台灣各國家森林公園皆禁止寵物進入，理由是狂犬病疫情控制，但這是一件非常可笑的事情，原因如下。 
 
 如果是因為狂犬病，那應該連人都禁止進入，患狂犬病之動物不會因為你是人類就不咬你。 
 通常會帶寵物外出的飼主都會打狂犬病疫苗，這時候應該是人才不安全，因為人類不會定期接種疫苗，只會事後打疫苗控制。 
 
建議應將規定修正 
 
 進入國家森林公園或其他相關森林遊樂園時，飼主應攜帶「8個月內之狂犬病注射證明」、「寵物晶片注射證明」。 
 凡進入之寵物需繫牽繩，或放置在推車等載具，嚴禁不繫牽繩讓寵物落地，違者罰款。 
 
應該控制 
 
 野生動物較常出沒的景點，這些就真的不適合帶寵物進入，容易發生意外。 
台灣目前面臨少子化和社會高齡化狀態，而台灣寵物飼養密度又非常的高，很多人都將寵物當作孩子在看待，如果寵物無法進入，其實自己和其家人也不會想進去，更別說放置在某處然後請遊客自己進入。 
 
 寵物友善環境發展，已是未來趨勢，同時帶動觀光和經濟。 
 一個國家的文明程度就看他怎樣對待動物。 
",農業部,,
2017-11-13 09:43:58,https://join.gov.tw/idea/detail/7faefdea-eff1-451a-9b17-a4fb95aa972d,5037,"請氣象局立刻對一般民眾公布即時地磁訊號圖氣象局的地磁訊號應該預測得到M5+地震。可惜氣象局不對一般民眾公布地磁訊號，而只對地震相關的少數學術界人士提供訊號。連我都看不到氣象局的地磁訊號。 
政府如果不敢發布地震預報的話，至少應該發布即時地磁訊號，讓民眾自行判斷，爭取大地震前逃命的機會。 
例如921的慘痛案例：氣象局在921大地震前1個月就偵測到南投地磁異常，可能是大地震前兆，卻沒發布任何地震預報或警訊，而造成2000多無辜民眾死亡！ 
如果我是氣象局長，就會立刻公開台灣各地即時地磁訊號圖等地震預測資訊，並且在台灣及全球各強震區設立地震預測站，以NI USB-6210、空氣0號、空氣1號、空氣2號等儀器預測地震，以及每天發布國內外地震預報。可惜我不是氣象局長。 
我在此要求氣象局：立刻公開台灣各地即時地磁訊號圖。人民有知的權利。 
  
台灣地震預測研究所所長 林湧森 
2017-11-13 09:36 UTC+8氣象局的地磁訊號應該預測得到M5+地震。可惜氣象局不對一般民眾公布地磁訊號，而只對地震相關的少數學術界人士提供訊號。連我都看不到氣象局的地磁訊號。 
政府如果不敢發布地震預報的話，至少應該發布即時地磁訊號，讓民眾自行判斷，爭取大地震前逃命的機會。 
例如921的慘痛案例：氣象局在921大地震前1個月就偵測到南投地磁異常，可能是大地震前兆，卻沒發布任何地震預報或警訊，而造成2000多無辜民眾死亡！ 
如果我是氣象局長，就會立刻公開台灣各地即時地磁訊號圖等地震預測資訊，並且在台灣及全球各強震區設立地震預測站，以NI USB-6210、空氣0號、空氣1號、空氣2號等儀器預測地震，以及每天發布國內外地震預報。可惜我不是氣象局長。 
我在此要求氣象局：立刻公開台灣各地即時地磁訊號圖。人民有知的權利。 
  
台灣地震預測研究所所長 林湧森 
2017-11-13 09:36 UTC+8",交通部,,
2017-11-14 16:17:22,https://join.gov.tw/idea/detail/e238652d-8209-42dc-8896-3e081c0e16ec,5101,"汽車安全性改裝內容如下項次汽車安全性改裝內容如下項次:1. 汽車避震器提升安全安裝2. 汽車輪胎尺寸加大3. 汽車寬體改裝及氣流設計4. 剎車安全性提升改裝5. 汽車內部結構桿強化改裝6. 汽車燈具明亮度提升改裝相對改裝的安全性提升價值1. 汽車避震器改裝:現今國產原廠車提供之避震器安全係數普遍偏低，高於舒適但是耐壓效果卻不如預期，使用一段時間後阻尼器容易偏軟導致車身操控變差，在於特殊狀況發生時無法有效操控車身以避免事故發生，國家合法販賣避震器安裝卻不合乎法規實在令人無法接受！合法販賣理應合法安裝。對於買不起高價車的民眾是絕對有權利選擇提升自己駕駛工具的安全性，如果安全自己也安全別人的改裝有何不可?2. 汽車輪胎尺寸加大改裝有助於汽車行駛間抓地力的表現，在駕駛時不容易產生打滑失控問題發生，只要屬於合理改裝範圍內及不影響輪轉向操控應當合法安裝，依目前法規限制並不屬於專業上的改裝提升考量，現行監理所站無專業人員足以判斷汽車行駛安全條件，這樣的公務單位形同虛設！導致黃牛驗車狀況不斷，根本是合法掩護非法(其中產生的利益關係)3. 寬體改裝及氣流設計為現今高價原廠跑車的設計主流，如果超跑都以這方面作為設計理念及概念時，我國有何專業單位可以認定為這屬於危險改裝甚至不合乎法規，貨車及聯結車含遊覽客車大型車種(監理站所視為底盤車車種)於法規上可以加高及加寬，事實上以專業車種改裝來判斷重心問題，該類車種屬於高危險性改裝，政府機關公然允許違法的營業車改裝！一般汽車寬體改裝屬於增加車底盤寬度穩定提升，並引用氣流設計來增加車身下壓力以致保持車身安全性的平衡。4. 煞車安全性改裝，目前市售車種因車商希望有較好的油耗表現，往往在煞車上減輕重量及成本考量換較差的材質，大多都使用小規模鑄鐵盤搭配單邊活塞卡鉗，此煞車系統容易過熱導致煞車效果大幅降低，也產生了許多的追撞事故，若可合法改裝效能更佳知煞車系統便能降低因煞車不足而產生之事故。5. 汽車內部結構桿強化防止車身在被碰撞擠壓當中產生形變，使其傷者能夠提高存活機率，目前依賽車方式改裝其安全性大幅提升，對於交通安全上也能夠有效保障駕駛者的安全。6. 汽車燈具明亮度改裝目前現行法規也開始要求民眾須加裝日行燈，台灣監理單位含所包含交通部都未有相關專業人士來判斷是否改裝汽車會影響行車安全。結論:現在交通法規不合時宜，對於汽車安全改裝一律禁止，但對所謂的底盤車卻開放危險改裝。如:後車斗加長加寬加高(容易重心不穩)，聯結車底盤安裝探照燈(使汽車駕駛者容易刺眼)，加裝電動後移動車斗蓋，遊覽車車廂加大(影響乘客大成安全)，一片式車窗(逃生不易)。台灣交通法規需要專業人士來審核，不是官員說了算，監理站所高階主管可以把車身寬體形容成”輔助階梯”,”空力套件”,簡單明瞭的車身結構可以有多種不同的認知，法規上無明文規定之事項，竟用未添加之法條(監理所稱為內規的會議紀錄)來加以監督汽車使用者的汽車規範，公家機關帶頭違法，令人難以接受。買不起名車也可以買高級配件來增加自我交通工具的安全性，政府開放改裝進口零件買賣卻不容許安裝？特定圖利對象？還給汽車使用者改裝的權力。1.以目前台灣改裝的族群 國際趨勢 圖利的都是跟監理站掛勾的黃牛2.改裝項目可以由政府單位成立公正單位收取改裝認證變更款項 以此增加稅收3.抵制逃漏稅廠商 廠家 店家 改裝車輛須登記 發票 店家施工明細 產品來源證明4.杜絕不肖業者 販售來源不明產品 仿冒山寨 提高對消費者保障 5.提升汽車零件製造產業競爭力",交通部,,
2017-11-15 13:46:36,https://join.gov.tw/idea/detail/a835a1db-18e8-4ced-aa06-60f60c094b71,4,"開放人民合法持有槍枝近來隨機砍人，潑酸等等之類社會案件層出不窮， 
建議開放讓人民合法擁有槍枝，合法擁有槍枝，人與人間會更加懂得互相尊重， 
也可以達到防身及降低犯罪率的作用。 
  
相關法令與規範可參考開放槍枝國家 
1.購買槍枝者須出示良民證(無前科證明)。 
2.購買人不得為精神狀況異常或重大傷病者。 
3.購買人得為持有人，不能轉讓或供他人使用。 
4.相關身分證明文件。近來隨機砍人，潑酸等等之類社會案件層出不窮， 
建議開放讓人民合法擁有槍枝，合法擁有槍枝，人與人間會更加懂得互相尊重， 
也可以達到防身及降低犯罪率的作用。 
  
相關法令與規範可參考開放槍枝國家 
1.購買槍枝者須出示良民證(無前科證明)。 
2.購買人不得為精神狀況異常或重大傷病者。 
3.購買人得為持有人，不能轉讓或供他人使用。 
4.相關身分證明文件。",內政部,,
2017-11-16 01:58:54,https://join.gov.tw/idea/detail/3fee89e8-78c4-491d-8aed-a94509ee375e,40,"廢除世襲官職！中華民國憲法第13條：人民有信仰宗教之自由。第85條：公務人員之選拔，應實行公開競爭之考試制度，並應按省區分別規定名額，分區舉行考試。非經考試及格者，不得任用（按：「並應按省區分別規定名額，分區舉行考試」一句已被憲法增修條文第6條第3項凍結。） 
大法官釋字第490號理由書：國家不得對特定宗教加以獎勵或限制，或對人民特定信仰畀予優待或不利益。 
大成至聖先師孔子奉祀及紀念要點（以下簡稱「要點」）第一點：為辦理大成至聖先師孔子奉祀及紀念活動，特訂定本要點。第二點：大成至聖先師奉祀官由孔子後裔承襲。 
  
一、上述要點中，明文規定該要點之規範目的為奉祀大成至聖先師孔子（以下簡稱「孔子」）及紀念活動。惟依據前開憲法第13條規定，及釋字490號解釋之意旨，國家不得予人民的特定宗教或特定信仰以特別利益或許不利益。今縱使不認為奉祀孔子的行為是一種宗教行為，也不能否認這種崇拜孔子的行為是基於對儒家思想推崇，而延伸到崇拜提倡者本人的舉動，因此對於孔子的崇拜及對其後代子孫的禮遇和賦予特殊責任，可以說是國家以其公權力不正當介入人民的信仰活動，從而造成對人民信仰自由的侵犯，必須予以廢止。 
  
二、憲法明文規定公務人員非經考試及格者，不得任用。惟要點中規定，奉祀官由孔子後裔承襲，而不論該名後裔是否具有適當之資格，或是否經考試通過，顯然不合於憲法之規定。 
  
也許有人會泛政治化地以為這是「去中國化措施」，其實不然，這是「護憲運動。」類似本要點這種在憲法實施前訂定的法規，與憲法牴觸者，迄今仍多，實有必要一律重新檢討。 
又本提案旨在廢除由國家派遣官員祭祀並為此特設官職的制度，絕非禁止孔家後代乃至任何人祭祀孔子，也不是意圖直接或間接貶損孔子在學術和歷史上的地位。我們尊敬孔家長年祭祀孔子的辛勞，也理解這是一份辛苦的工作，現在是時候讓孔家從代表國家奉祀孔子的壓力之下解放了。我國是世俗國家，不是神權國家。我國以革命立國，以民權為本，以五權憲法為經，三民主義為緯，而非以儒學立國。 
再次重申：這不是去中國化，是恢復憲政常軌。 
  
附：中華民國憲法、憲法增修條文、大法官釋字第490號、大成至聖先師孔子奉祀及紀念要點 
  
中華民國憲法 
http://law.moj.gov.tw/LawClass/LawAll.aspx?PCode=A0000001 
憲法增修條文 
http://law.moj.gov.tw/LawClass/LawAll.aspx?PCode=A0000002 
大法官釋字第490號 
http://www.judicial.gov.tw/constitutionalcourt/p03_01.asp?expno=490 
大成至聖先師孔子奉祀及紀念要點 
http://www.moi.gov.tw/dca/01news_001.aspx?sn=3316恢復憲政體制，保障人民之宗教信仰自由不受國家恣意侵犯！",內政部,,
2017-11-18 19:35:48,https://join.gov.tw/idea/detail/74503d30-3db2-4527-aca2-7dc49bff2d12,2,"房價採用浮動房價和固定房價兩種模式?現在薪水沒漲?然而物價和房價卻不斷上漲情況下年輕人根本永遠都買不起房子.連結婚和生小孩就更加不可能了?所以希望政府可以成立浮動房價和固定房價兩種模式?來幫助年輕人可以買的起房子這樣的國家和人生才會有末來.....01.成立公立社會住宅:(買賣都採固定房價)例如政府蓋好房屋之後定下20坪300萬元的價格.末來人民買賣交易也是300萬元.政府必須當第三方公證人才可以進行房屋買賣..這樣就不會有低買高賣炒房的情況發生了! 
02.成立私立社會住宅:(買賣都採浮動房價)例如民間蓋好的房屋之後每一戶房子買賣金額必須在正負10%內.也就是房屋轉賣最多只能漲10%和跌10%.這樣房價也不會短短幾年內就一下漲浮太多。",內政部,,
2017-11-19 01:38:35,https://join.gov.tw/idea/detail/81c2b019-0545-4792-bcb7-25f2fc26f2f4,6,關於政府強拆釘子戶我覺得政府不應該強制拆除釘子戶如果一定要拆除一定要給予房主可接受的報酬，報酬也應該交由法院審理，不然這樣太鴨霸了保證人民享有自己的財產,內政部,,
2017-11-19 13:30:45,https://join.gov.tw/idea/detail/c91868b4-1ee0-4bfd-9085-8cbda0ebe4c1,8,"新竹縣市合併,彰化縣升格,升格直轄市門鑑下降至100萬1.新竹縣市合併 
2.彰化縣升格 
3.升格直轄市門鑑下降至100萬:現行版:人口聚居達一百二十五萬人以上，且在政治、經濟、文化及都會區域發展上，有特殊需要之地區得設直轄市。 
修正版:人口聚居達一百萬人以上，且在政治、經濟、文化及都會區域發展上，有特殊需要之地區得設直轄市。 
 1.我們新竹地區因為科學園區的關係，我們週邊產業的關係，我們上繳中央的稅金是全台灣排第一名，希望能藉由新竹升格為科技院轄市經貿特區的方式，促進整個大新竹地區發展，也讓我們的經濟能再一次經濟奇蹟的起飛。 
2.彰化縣境內有豐富文化資產，具有在地歷史傳統與文化特色，可強化以文化為創意城市發展主軸。  
3.增加升格直轄市機會",內政部,,
2017-11-20 21:40:20,https://join.gov.tw/idea/detail/5d95940c-b359-4b52-b2dc-86c6deb80235,12,"建議將彰化、雲林二縣合併升格為直轄市「台西市」，或聯合中部另外之南投、嘉義二縣，合併升格為直轄市。依據地方制度法準用直轄市規定： 
只要縣轄市人口達200萬，在未改制為直轄市前，不論預算編列額度、公務員人員編列等，均比照直轄市規定辦理。 
目前中部四縣（市）人口如下： 
彰化縣 1,282,934 
雲林縣 691,021 
南投縣 501,757 
嘉義縣（市） 781,161 
  
所以彰化、雲林二縣人口合計 1,973,955 人， 即將達到200萬人，合併後很快會符合「準直轄市」之標準， 
建議將彰化、雲林二縣合併升格為直轄市「台西市」。 
  
其他的可行合併計畫如下： 
1. 彰化縣、雲林縣、南投縣與嘉義縣（市）人口合計 3,256,873人 
1. 彰化縣、雲林縣與南投縣人口合計 2,475,712人 
1. 彰化縣、雲林縣與嘉義縣（市）人口合計 2,575,116人 
1. 雲林縣、南投縣與嘉義縣（市）人口合計 1,973,939人 
以上四個方案也都超過或接近200萬人，應該一併考慮。升格為直轄市後分配款增加，對縣民是很大的幫助。 
建議由政府主動在中部各縣辦理民調，藉此了解縣民們的合併意願， 
因為民意調查所費不貲，由政府來服務縣民較為適宜。 
  
如果中部各縣民調結果，有三個縣過半數，則合併計畫即為可行。 
  
所以中部各縣的民意才是最重要的。 
中部各縣的民意才是最重要的。",內政部,,
2017-11-21 22:25:47,https://join.gov.tw/idea/detail/1d646c92-0669-462b-a375-e8b30d97cddf,5440,全面禁止補捉TNR(剪耳)的流浪動物誘捕、絕育、放回原地或誘捕、絕育、回置（英文：Trap Neuter Return，縮寫：TNR），是一種以人道方式管理和減少流浪犬和流浪貓數量的方法。TNR是政府的動保政策，由志工抓紮剪耳後再原放，但如果民眾通報，動保處還是會派人去補捉，之後再請志工領回原放，請問這樣有意義嗎？有時候因為志工要領回，處理程序過久，浪浪在收容所因為傳染病而往生。為什麼要做這種本末倒置，沒意義的事，浪費國家資源及志工的時間。應全面禁止補捉TNR後的流浪動物。政府花經費結紮，又花經費請來人來抓，浪費納稅人的錢及志工的時間。,農業部,,
2017-11-22 11:11:50,https://join.gov.tw/idea/detail/63bdcf87-556f-48a5-a624-594e1c91ec1e,5052,"為改善癌症新藥只能做給有錢人用之制度困境，提議建立「癌症輔助治療功能性食品」項目。癌症新藥只能做給有錢人用？ 
  
2014年我參加一場在杭州舉辦的「世界癌症大會」，在那場癌症防治領域的報告中有許多癌症新藥研發的學術報告，最後一位報告者是來自印度的學者，他一上台開宗明義地說：許多新藥的研究很創新也很好，但很可惜的是我來自印度，尚有很多同胞每天所得不到1元美金，這些藥他們都用不起！我能為我的同胞所做最大貢獻，是從他們買得起的周遭食物，從中研究讓他們得以緩解的自然物。 
  
事實上，東方醫學很早就知道「最好的藥房就在家裡的廚房」，自然物當中確實有許多透過科學實驗，可以對於癌症輔助治療的物質，只是必須研究多少劑量足以得到效果。然而，承襲西方醫學藥品的制度，若要把一項化學或自然物質變成可以主張作為「癌症防治」的醫藥產品，從安全性實驗、細胞實驗、動物實驗、到三期的大規模人體臨床實驗，耗費上百億台幣絕對不是新聞。也因此，癌症新藥只要未能納入健保給付，一年自費上百萬甚至數百萬費用都是正常的。於是在現有制度下，癌症標靶藥動輒每月10餘萬，「癌症新藥只能做給有錢人用」就成了制度的必然！ 
  
台灣與其他若干國家在自然物的「健康食品制度」上曾經做過努力，讓一些透過科學實驗，能夠在動物實驗中證明類似「調節免疫力」、「調解血脂」、「改善腸胃」功能等食品，可以主張部分的功能性效果。由於不必投入大筆的人體臨床實驗費用，所以就有機會在相對便宜的價格下，提供大家作為保健或者輔助治療的產品。然而，這當中並沒有「輔助癌症治療」的項目，使得要花費最高的癌症族群，反而無法成為這項美意的受惠者。 
  
當然，若要成為「輔助癌症治療」的健康食品也必然不能與上述的慢性病等量齊觀，原因是癌症患者動輒致命，必須非常謹慎小心。坦白說，動物實驗有效當然不能主張人體實驗一定有效，也因此要做到「輔助癌症治療」的健康食品，至少要達成完整的安全性實驗與在醫學中心較小規模的人體二期確效實驗。無論規模如何，重點在於必須達到統計上的顯著效果（越小規模要達成顯著統計意義越難）。若制度能做如此改善，極有可能可以在一年花費10餘萬以下的金額，讓癌症患者獲得很好的輔助治療效果。 
  
以目前制度而言，衛生機關若遇到學界努力研發自然物，而有新的突破證據，甚至做到人體實驗達成統計意義還發表國際期刊，只要成為新聞或者對外發表，衛生機關都「被迫」必須嚴重關切，卻形同對學界研究與落實產品發展的桎梏。如果大家有興趣，上YouTube搜尋「食物是一天三餐最好的化療 」，就會發現一場TED的醫學實驗演講，證明有不少自然物攝取足量，或以萃取足量方式，確實在抑制癌症血管新生有很好的效果。但若換成在台灣現有制度下，有人往此方向努力，恐怕免不了要被戴上「誇大療效」的大帽子。 
  
台灣是科技之島，更是勇於創新之國！在政府積極發展生技產業與加強照顧人民健康的政策下，我們殷切期盼政府應該勇於改變制度！積極將健康食品制度中增加「輔助癌症治療」的功能性食品項目，以嘉惠眾多的癌症患者與家屬！ 
  
 若未來此提案成真，由於在醫學中心達成人體二期實驗達到統計意義的花費，比起必須完成人體三期大規模實驗之經費大幅下降。使得達到此項目標的「功能性食品項目」得以價格大幅下降，將使得許多非屬富裕之家庭，有機會使用該產品提高化放療之生活品質或抑制癌細胞之擴散。此對於降低健保之花費，以及病患、家人之生活品質與負擔，有極大之影響。",衛生福利部,,
2017-11-22 12:36:17,https://join.gov.tw/idea/detail/5fd23f8f-e77c-4ac8-8de4-fb3c0d56f7bc,14,"移民署應修改外籍配偶取得中華民國國籍之資格及相關規定外籍配偶因婚姻關係取得我國國籍,依外配國籍區別取得年限有所不同,大陸籍在取得我國國籍年限相對較久,而國籍的浮濫發給及申請造成中華民國台灣以嚴然變成外配的天堂,台灣外配比率升高有相當多比例外配,因婚姻關係取得中華民國國籍後立刻與我國籍配偶離婚,然後再與來台工作相同國籍人士同居或是把再相同國的男(女)朋友以工作名義來台一起居住會辦理結婚再取得我國國籍,然而已造成我國社會的價值混亂及社會問題的產生,若是因為家暴問題而離婚可專案處理 
  
應修改現行因婚姻關係取得國籍之相關規定,減少及降低不法婚姻因而衍生人口問題,外配因婚姻關係與本國籍配偶結婚取得戶籍應增加觀察期,為十年至十五年後方可取得我國國籍,仿效歐美綠卡制度,外配因婚姻來台居留每年達183天以上經過4~6年不等(依國籍不同)可取得我國國籍,應修該為取得綠卡(綠色身分證或長期視同國民的證件)而該證件是可以撤銷,以此降低為取得身分證滯留台灣打工的外配人數及外籍人數,另可增加本國籍人民就業人數1.可降低杜絕因假婚姻來台之外配 
2.保障有情的婚姻雙方 
3.減少就業人口衝突 
4.降低外來族群的衝突保障本國籍本土的特性",內政部,,
